Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,Name,Commentary,Commentary_Text,Stage,label,date,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
70,WLFC,8,Industrials,Rental & Leasing Services,NASDAQ,1.3516005722206594,85,1.2778565175531527,1.1923192182532665,8,32,22.42,205.2100067138672,0.0329407945336932,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,WLFC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,80,76,False,False
71,ECO,8,Industrials,Marine Shipping,NYSE,1.592730783188679,92,1.3713167623411655,1.2834887406956696,93,65,22.5,49.20000076293945,0.033604824063428976,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ECO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,83,False,False
72,SMH,8,n/a,Index/ETF,Market Pulse,1.3072656226533703,82,1.2803117094575753,1.2945636590783405,81,77,22.51,415.0299987792969,0.03273945446770839,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,VanEck Semiconductor ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,81,84,False,False
73,TIGO,8,Communication Services,Telecom Services,NASDAQ,1.5644481982234335,91,1.6389746563574366,1.5190345252471529,94,95,22.62,66.08000183105469,0.034374997629009356,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,TIGO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,91,False,False
74,STRS,8,Real Estate,Real Estate - Diversified,NASDAQ,1.4215657091003198,88,1.4980649746862411,1.2896691292250768,58,19,22.63,29.31999969482422,0.033424296380345914,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,STRS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,83,False,False
75,RVMD,8,Healthcare,Biotechnology,NASDAQ,1.927463792126691,96,1.9274766758638517,2.4455420772234304,95,11,22.65,101.83000183105469,0.031537165257792314,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,RVMD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,98,False,False
76,DD,8,Basic Materials,Specialty Chemicals,NYSE,1.3743470834490124,86,1.3519196787055625,1.2686249068557314,77,37,22.79,50.40999984741211,0.03429026052878664,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,82,False,False
77,HLIO,8,Industrials,Specialty Industrial Machinery,NYSE,1.5484395334367569,91,1.5132961155475146,1.4659123900886246,74,90,22.81,74.2300033569336,0.03311137401702412,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,HLIO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,90,False,False
78,PHIN,8,Consumer Cyclical,Auto Parts,NYSE,1.362253871231794,85,1.3631334575991476,1.247691974046183,49,77,22.83,75.98999786376953,0.03355610559766195,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PHIN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,80,False,False
79,BG,8,Consumer Defensive,Farm Products,NYSE,1.3521970708705693,85,1.3729018990171262,1.2152661440415273,74,39,22.93,121.94999694824219,0.032792923372632454,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BG,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,78,False,False
80,DAR,8,Consumer Defensive,Packaged Foods,NYSE,1.380341792660222,86,1.3416492912711375,1.171496574765944,28,24,23.03,51.599998474121094,0.03235050837812945,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DAR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,74,False,False
81,ATMU,8,Consumer Cyclical,Auto Parts,NYSE,1.3908357976708634,87,1.312420380861288,1.2834237705131142,72,70,23.05,64.69999694824219,0.03423261504843327,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ATMU,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,83,False,False
82,HWM,8,Industrials,Aerospace & Defense,NYSE,1.3567080853059093,85,1.338368387621748,1.2128429066817308,85,84,23.1,258.1000061035156,0.03506789410250313,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,HWM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,78,False,False
83,JBHT,8,Industrials,Integrated Freight & Logistics,NASDAQ,1.3689766408236457,86,1.2943942790045424,1.2071989124814437,64,15,23.12,230.16000366210938,0.03321708930480288,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,JBHT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,82,77,False,False
84,TAN,8,n/a,Index/ETF,Market Pulse,1.3482671383015536,84,1.3178208808076464,1.2900509284040496,82,72,23.13,59.77000045776367,0.03581586220568495,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,Invesco Solar ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,83,False,False
85,TEN,8,Energy,Oil & Gas Midstream,NYSE,1.3696354611899981,86,1.2172717241193338,1.165749841073688,84,72,23.18,31.149999618530273,0.03081861681104828,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,TEN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,75,73,False,False
86,BAP,8,Financial Services,Banks - Regional,NYSE,1.4258486829467238,88,1.4138630671128463,1.4136889617910366,75,87,23.22,350.25,0.03621494576777111,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BAP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,88,False,False
87,ADI,8,Technology,Semiconductors,NASDAQ,1.383768006497887,86,1.3573779151545808,1.2556319524947934,42,65,23.24,355.0299987792969,0.03241576469465151,7,False,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",86,False,"Analog Devices, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,81,False,False
88,BC,8,Consumer Cyclical,Recreational Vehicles,NYSE,1.3832853939898644,86,1.316833898797611,1.3397574121187368,47,38,23.48,89.12000274658203,0.034399849701519394,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,86,False,False
89,AIR,8,Industrials,Aerospace & Defense,NYSE,1.5138192059246138,90,1.42625123024738,1.3510007990753303,68,69,23.49,116.97000122070312,0.03406855547485436,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,AIR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,86,False,False
90,BWMX,8,Consumer Cyclical,Specialty Retail,NYSE,1.4070337851692156,87,1.4332917299682972,1.581685772618682,82,87,23.51,18.68000030517578,0.03497247501673817,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,BWMX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,92,False,False
91,ASML,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.5953900025336065,92,1.5383135760255138,1.5365496368457574,86,36,23.6,1469.5899658203125,0.034076499331329974,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",50,False,ASML Holding N.V.,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,91,False,False
92,FTI,8,Energy,Oil & Gas Equipment & Services,NYSE,1.6074586595154103,92,1.5766565625171765,1.45074030012694,89,77,23.77,63.4900016784668,0.03422361359430933,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,FTI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,89,False,False
93,MIRM,8,Healthcare,Biotechnology,NASDAQ,1.5954692660780982,92,1.6178935321831451,1.6015106407258792,84,95,23.94,105.16000366210938,0.03374041884599266,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,MIRM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,93,False,False
94,SKM,8,Communication Services,Telecom Services,NYSE,1.3623086851597572,85,1.3906309898803912,0.9876940933872457,27,38,24.11,31.170000076293945,0.04411293336136152,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SKM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,44,False,False
95,WWD,8,Industrials,Aerospace & Defense,NASDAQ,1.5590476636043946,91,1.5159378095800295,1.3629230471056708,81,83,24.21,394.0299987792969,0.04206367116877581,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,WWD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,86,False,False
96,FLS,8,Industrials,Specialty Industrial Machinery,NYSE,1.4032877388569236,87,1.348383652505124,1.3605007123153432,82,40,24.25,88.94000244140625,0.03397955374280748,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,FLS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,86,False,False
97,NVDA,8,Technology,Semiconductors,NASDAQ,1.067639683586808,53,1.0651701364350254,1.0872762388097528,75,86,24.36,189.82000732421875,0.0368619906580946,7,False,False,True,False,True,Weekly Analysis,"{'c': True, 'a': True, 'n': False, 's': True, 'l': False, 'i': False, 'm': True}",1,False,NVIDIA Corporation,Upward,"Strong bull trend, trending above MA50 & MA200.",2,Tech Giants Watch,2026-02-21,53,63,False,False
98,TPB,8,Consumer Defensive,Tobacco,NYSE,1.4161415559291037,87,1.396500530408244,1.470224480661948,81,94,24.37,135.52000427246094,0.03429436619770416,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TPB,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,90,False,False
99,ANDE,8,Consumer Defensive,Food Distribution,NASDAQ,1.4040887444480705,87,1.5319671313655627,1.3145973200389893,79,28,24.39,65.6500015258789,0.03742791525583192,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ANDE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,85,False,False
100,TSLA,7,Consumer Cyclical,Auto Manufacturers,NASDAQ,1.0362516177086276,46,1.0435827928599266,1.1297153177439894,71,67,24.41,411.82000732421875,0.03674456122531704,3,True,False,True,False,True,Weekly Analysis,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",56,False,"Tesla, Inc.",Sideways,"Weakening, slipped below MA50 but holding MA200.",2,Tech Giants Watch,2026-02-21,48,69,False,False
101,DLX,8,Industrials,Conglomerates,NYSE,1.4609826419436267,89,1.3351686255590172,1.2709978783727698,65,68,24.44,27.229999542236328,0.03441779886479177,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DLX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,84,82,False,False
102,IGV,2,n/a,Index/ETF,Market Pulse,0.7062746475161297,7,0.70267275275508,0.8186953260604767,37,54,24.45,80.77999877929688,0.03823436330295986,1,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,iShares Expanded Tech-Software Sector ETF,Downward,"Bearish posture, trading below major MAs.",4,,,7,13,False,False
103,WFRD,8,Energy,Oil & Gas Equipment & Services,NASDAQ,1.5492254867490947,91,1.5086277264871735,1.3544953896318048,78,49,24.5,104.44000244140625,0.03628330217599848,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,WFRD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,86,False,False
104,ESLT,8,Industrials,Aerospace & Defense,NASDAQ,1.6008998710332822,92,1.5480599462949167,1.562791564943571,85,94,24.5,724.72998046875,0.0348277611475718,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ESLT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,92,False,False
105,MOV,8,Consumer Cyclical,Luxury Goods,NYSE,1.3608118011557462,85,1.3020415732235218,1.2113115420278118,67,28,24.52,25.809999465942383,0.03304367822125268,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,MOV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,82,77,False,False
106,MG,8,Industrials,Security & Protection Services,NYSE,1.3675595497797683,85,1.2783550073821617,1.3909486511211409,85,44,24.54,14.829999923706055,0.03491956017543492,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,MG,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,81,87,False,False
107,NWPX,8,Basic Materials,Steel,NASDAQ,1.3608686225043178,85,1.3445698972765125,1.3173370832938343,70,76,24.81,74.76000213623047,0.03543721136919709,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,NWPX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,85,False,False
108,GRC,8,Industrials,Specialty Industrial Machinery,NYSE,1.4654035056106605,89,1.5163332287612812,1.1969493301446463,67,58,24.93,65.69000244140625,0.03554832573415069,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,GRC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,76,False,False
109,NOV,8,Energy,Oil & Gas Equipment & Services,NYSE,1.3504422658030648,85,1.2615232077689758,1.2580563897616726,67,22,24.96,20.389999389648438,0.03706300026309732,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,NOV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,79,81,False,False
110,ASTE,8,Industrials,Farm & Heavy Construction Machinery,NASDAQ,1.359703984992576,85,1.2888877084073669,1.1191921091225232,58,80,25.01,58.720001220703125,0.03661445736081014,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ASTE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,81,68,False,False
111,INDV,7,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,1.8197337372620437,95,1.8476837235879169,1.916014985544707,99,98,25.19,33.88999938964844,0.03679551594975399,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,INDV,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,96,96,False,False
112,CMI,8,Industrials,Specialty Industrial Machinery,NYSE,1.3535279971700434,85,1.3653152719071664,1.454155032968953,84,73,25.27,593.280029296875,0.042046200709749765,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CMI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,89,False,False
113,CAT,8,Industrials,Farm & Heavy Construction Machinery,NYSE,1.62395890379352,92,1.6308051857493973,1.3951945107251258,90,75,25.32,759.739990234375,0.03773471860164213,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CAT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,87,False,False
114,DCO,8,Industrials,Aerospace & Defense,NYSE,1.4732401400119008,89,1.3834744062089481,1.3098226933648809,72,87,25.66,126.58000183105469,0.03616008426827412,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DCO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,84,False,False
115,IRMD,8,Healthcare,Medical Devices,NASDAQ,1.3835545681993011,86,1.3627130857707739,1.4777861716652145,92,86,25.7,103.55999755859375,0.039176734509609214,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,IRMD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,90,False,False
116,HSHP,8,Industrials,Marine Shipping,NYSE,1.9019503819746977,96,1.621331676743173,1.3282018712919963,84,78,25.72,14.09000015258789,0.035876887466854746,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,HSHP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,85,False,False
117,MSGE,8,Consumer Cyclical,Leisure,NYSE,1.4139583262516586,87,1.3529145243852787,1.3817080757808498,83,53,25.84,63.709999084472656,0.03663250920006934,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,MSGE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,87,False,False
118,PRM,7,Basic Materials,Specialty Chemicals,NYSE,1.4658637423103742,89,1.4204161672398685,1.6454805609989942,96,97,25.86,26.639999389648438,0.0380013909080428,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PRM,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,88,93,False,False
119,LUV,8,Industrials,Airlines,NYSE,1.522270924330099,91,1.513105985992361,1.2211847674795977,49,41,25.98,52.09000015258789,0.03994460795529936,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,LUV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,79,False,False
120,KNSA,8,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,1.42627073172319,88,1.4051424994667212,1.4082211926361519,94,86,26.21,47.77000045776367,0.035908673964858535,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,KNSA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,88,False,False
121,LFUS,8,Technology,Electronic Components,NASDAQ,1.4227264391009475,88,1.3900895439348988,1.196940788438315,43,66,26.23,370.3299865722656,0.037575629771556096,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,LFUS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,76,False,False
122,NATR,8,Consumer Defensive,Packaged Foods,NASDAQ,1.4640399863638365,89,1.445354640334592,1.5918572000243294,87,54,26.31,26.8799991607666,0.03736181440680194,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,NATR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,92,False,False
123,DAN,8,Consumer Cyclical,Auto Parts,NYSE,1.7374327418874898,94,1.6625420629364998,1.7786768538478444,90,94,26.47,34.27000045776367,0.03989326273967582,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DAN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,95,False,False
124,CX,8,Basic Materials,Building Materials,NYSE,1.3958849041036554,87,1.3823668633817314,1.599810685848086,89,89,26.55,12.899999618530273,0.03687707665756892,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,87,93,False,False
125,EME,8,Industrials,Engineering & Construction,NYSE,1.3885926173519092,86,1.3333047598395202,1.1436844360480438,69,89,26.56,812.7899780273438,0.03886875795969839,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,EME,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,84,71,False,False
126,OCS,8,Healthcare,Biotechnology,NASDAQ,1.3865424294878639,86,1.4231967758265394,1.1994557778702488,60,29,26.8,29.170000076293945,0.037259418852105305,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,OCS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,77,False,False
127,NX,7,unknown,unknown,NYSE,1.3776752642591543,86,1.2473985005485906,1.011059912477731,1,36,26.87,22.549999237060547,0.03763065459409795,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,NX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,78,49,False,False
128,CMRE,8,Industrials,Marine Shipping,NYSE,1.3598946172977968,85,1.3305021776311812,1.350053796915464,87,59,26.97,17.190000534057617,0.038560614715001655,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,CMRE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,84,86,False,False
129,CTRI,8,Utilities,Utilities - Regulated Gas,NYSE,1.4702243401903137,89,1.3633211334922208,1.2761506345790394,39,53,27.15,31.850000381469727,0.03896163975893543,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,CTRI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,86,83,False,False
130,TK,8,Energy,Oil & Gas Midstream,NYSE,1.3559158409250074,85,1.287318795016881,1.185247371206185,91,78,27.19,12.020000457763672,0.03797241616722501,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,TK,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,81,75,False,False
131,ZUMZ,8,Consumer Cyclical,Apparel Retail,NASDAQ,1.4674008428918859,89,1.2865393761511927,1.3308567328781447,91,51,27.26,26.770000457763672,0.03698170201370372,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ZUMZ,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,81,85,False,False
132,NGVT,8,Basic Materials,Specialty Chemicals,NYSE,1.3780953877531252,86,1.4631453762306483,1.3337845032838274,40,84,27.28,72.19000244140625,0.04152731103627143,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,NGVT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,90,85,False,False
133,TPR,8,Consumer Cyclical,Luxury Goods,NYSE,1.530641558169601,91,1.5281867320602938,1.2714703327210577,85,94,27.28,157.08999633789062,0.04032720301781647,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TPR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,82,False,False
134,OSK,8,Industrials,Farm & Heavy Construction Machinery,NYSE,1.3764169371287593,86,1.325242024170836,1.2594340710536405,56,87,27.37,175.52000427246094,0.03908778387577187,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,OSK,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,84,81,False,False
135,GNK,8,Industrials,Marine Shipping,NYSE,1.3919005174616499,87,1.2796556702368882,1.2378320238955673,75,71,27.37,23.959999084472656,0.037031956392540824,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,GNK,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,81,80,False,False
136,EZPW,8,Financial Services,Credit Services,NASDAQ,1.474176004992762,90,1.4334560501042584,1.287585131245802,82,80,27.38,25.3700008392334,0.039078773302606104,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,EZPW,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,83,False,False
137,FIVE,8,Consumer Cyclical,Specialty Retail,NASDAQ,1.623395605447648,92,1.5406845957006432,1.5002762436125123,89,92,27.45,220.08999633789062,0.038383650273061246,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,FIVE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,90,False,False
138,NVST,8,Healthcare,Medical Instruments & Supplies,NYSE,1.3808828150747658,86,1.3480475034330914,1.132875288802805,39,53,27.68,29.1200008392334,0.043767179435960236,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,NVST,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,85,69,False,False
139,ATI,8,Industrials,Metal Fabrication,NYSE,1.837021846840115,95,1.6412952734242587,1.570014510448723,89,67,27.74,158.8699951171875,0.036310016387052765,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ATI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,92,False,False
140,SQM,7,Basic Materials,Specialty Chemicals,NYSE,1.4031336571714266,87,1.483063305797649,1.8842198898704623,91,83,27.81,71.86000061035156,0.04432228933159728,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SQM,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,90,96,False,False
